Date,Country,City,Specie,count,min,max,median,variance
02-10-2021,Italy,Milan,wind-gust,72,0.2,9.9,4.3,75.81
27-10-2021,Italy,Milan,wind-gust,22,0.1,4.3,2.7,15.96
29-10-2021,Italy,Milan,wind-gust,16,0.3,5.8,2.2,29.73
05-12-2021,Italy,Milan,wind-gust,23,0.5,6.5,1.5,41.13
01-06-2021,Italy,Milan,wind-gust,12,6,11.4,9.3,26.65
04-06-2021,Italy,Milan,wind-gust,24,3.1,15.8,7.7,118.4
10-06-2021,Italy,Milan,wind-gust,7,7.4,11.1,9,19.39
25-11-2021,Italy,Milan,wind-gust,24,0.5,6.7,2,39.81
04-05-2021,Italy,Milan,wind-gust,24,1.8,17,7.6,228.53
20-07-2021,Italy,Milan,wind-gust,48,0.2,14.7,7.2,175.8
27-08-2021,Italy,Milan,wind-gust,48,0.7,18.3,11.7,272.4
22-01-2021,Italy,Milan,wind-gust,12,0.2,6.2,2.7,39.33
30-01-2021,Italy,Milan,wind-gust,45,0.1,9.2,4,77.45
09-02-2021,Italy,Milan,wind-gust,17,0.2,4.5,1.2,22.89
16-02-2021,Italy,Milan,wind-gust,9,1.7,13.5,8.7,169.35
25-02-2021,Italy,Milan,wind-gust,7,1.5,4.2,3,8.33
09-03-2021,Italy,Milan,wind-gust,43,1.5,9.7,3.7,34.27
13-07-2021,Italy,Milan,wind-gust,48,1.2,24.3,15.2,547.18
20-09-2021,Italy,Milan,wind-gust,70,0.1,15.3,4.2,134.04
13-11-2021,Italy,Milan,wind-gust,23,0.2,7,3,48.36
28-11-2021,Italy,Milan,wind-gust,24,0.3,12.2,3.2,121.21
31-12-2020,Italy,Milan,wind-gust,9,0.2,3.5,2.2,13.9
13-02-2021,Italy,Milan,wind-gust,20,0.7,10.5,6.7,73.57
03-05-2021,Italy,Milan,wind-gust,24,5.2,17,10.7,128.49
07-08-2021,Italy,Milan,wind-gust,48,0.2,14.3,5.5,130.93
02-11-2021,Italy,Milan,wind-gust,62,0.4,9,3.8,51.12
01-12-2021,Italy,Milan,wind-gust,24,0.3,8.5,5,60.23
15-01-2021,Italy,Milan,wind-gust,15,0.5,11.2,4,122.91
14-02-2021,Italy,Milan,wind-gust,11,0.2,10,4.2,139.97
01-03-2021,Italy,Milan,wind-gust,12,0.1,3.5,2.2,17.78
16-03-2021,Italy,Milan,wind-gust,70,1,29.3,12.1,398.03
10-04-2021,Italy,Milan,wind-gust,54,0.2,8.7,4.4,66.69
12-06-2021,Italy,Milan,wind-gust,24,2.2,13.1,7.7,126.13
25-10-2021,Italy,Milan,wind-gust,16,0.1,8.3,3.5,70.49
28-10-2021,Italy,Milan,wind-gust,16,0.2,6,2.3,27.29
10-01-2021,Italy,Milan,wind-gust,9,0.5,8,2,82.46
11-02-2021,Italy,Milan,wind-gust,13,5.7,15.2,8.2,106.25
18-02-2021,Italy,Milan,wind-gust,13,0.2,6.7,1.5,48.57
09-04-2021,Italy,Milan,wind-gust,58,0.2,10.2,4.2,74.74
22-04-2021,Italy,Milan,wind-gust,42,0.5,9.2,6.5,57.29
07-05-2021,Italy,Milan,wind-gust,24,2.5,16.2,7.7,171.58
30-09-2021,Italy,Milan,wind-gust,66,0.1,13.8,2.2,115.1
04-01-2021,Italy,Milan,wind-gust,15,0.2,7,1.2,51.93
02-02-2021,Italy,Milan,wind-gust,10,0.2,6,1.2,36.67
08-04-2021,Italy,Milan,wind-gust,61,0.1,15.8,7.5,258.62
14-04-2021,Italy,Milan,wind-gust,60,0.2,11.3,5.9,88.44
29-06-2021,Italy,Milan,wind-gust,48,1.2,18.5,11,226.5
26-10-2021,Italy,Milan,wind-gust,22,0.1,6.6,2.5,31.72
25-09-2021,Italy,Milan,wind-gust,33,0.1,7.6,2.5,56.06
01-10-2021,Italy,Milan,wind-gust,65,0.6,8.8,3.9,67.32
05-01-2021,Italy,Milan,wind-gust,19,0.2,10.5,2,81.49
01-02-2021,Italy,Milan,wind-gust,39,0.5,9,4,61.73
18-03-2021,Italy,Milan,wind-gust,54,0.2,12.8,6.2,168.26
28-03-2021,Italy,Milan,wind-gust,16,0.2,9.2,3.2,78.64
16-07-2021,Italy,Milan,wind-gust,48,0.2,15.7,5.2,137
17-11-2021,Italy,Milan,wind-gust,24,0.5,8,1.7,51.46
19-07-2021,Italy,Milan,wind-gust,48,1,13.9,6.6,123.59
06-08-2021,Italy,Milan,wind-gust,48,0.5,13.1,6.1,145.04
27-11-2021,Italy,Milan,wind-gust,24,0.7,13.2,3.5,115.73
06-05-2021,Italy,Milan,wind-gust,24,3.1,13.3,7,134.86
13-09-2021,Italy,Milan,wind-gust,62,0.2,8.6,3.2,72.95
28-09-2021,Italy,Milan,wind-gust,42,0.3,9.2,2.1,86.23
28-01-2021,Italy,Milan,wind-gust,19,0.2,7,1.7,50.31
04-03-2021,Italy,Milan,wind-gust,14,0.2,7,3.5,70.58
08-08-2021,Italy,Milan,wind-gust,48,0.5,13.5,4.5,130.31
20-01-2021,Italy,Milan,wind-gust,16,0.2,7.5,2.5,40.77
21-06-2021,Italy,Milan,wind-gust,24,3.3,17.7,10.7,190.82
24-07-2021,Italy,Milan,wind-gust,48,1,12.3,7.8,101.77
03-08-2021,Italy,Milan,wind-gust,48,0.2,11.1,6,86.68
09-09-2021,Italy,Milan,wind-gust,72,0.1,11.5,4.1,90.49
30-11-2021,Italy,Milan,wind-gust,24,2.6,16.2,8.7,143.74
18-01-2021,Italy,Milan,wind-gust,10,0.5,6.3,2.7,47.34
23-01-2021,Italy,Milan,wind-gust,20,1.5,14.2,7.2,113.37
28-02-2021,Italy,Milan,wind-gust,15,0.5,11.7,4.2,88.03
19-03-2021,Italy,Milan,wind-gust,60,0.2,11.7,4.2,108.71
31-03-2021,Italy,Milan,wind-gust,30,0.7,7,5.2,56.1
08-06-2021,Italy,Milan,wind-gust,24,2.4,11.2,4,96.88
03-12-2021,Italy,Milan,wind-gust,18,0.5,5,1.2,25.23
14-01-2021,Italy,Milan,wind-gust,19,0.2,12.5,6,205.73
22-03-2021,Italy,Milan,wind-gust,43,0.2,8,5.6,65.17
30-04-2021,Italy,Milan,wind-gust,43,0.1,8.5,4.6,55.06
05-06-2021,Italy,Milan,wind-gust,26,4.7,17.5,7.1,73.66
11-07-2021,Italy,Milan,wind-gust,48,0.5,16.5,6.7,155.6
28-07-2021,Italy,Milan,wind-gust,48,0.5,13.1,6.5,96.32
26-02-2021,Italy,Milan,wind-gust,7,1.2,5,3.7,17.26
24-01-2021,Italy,Milan,wind-gust,19,0.2,15.7,1.7,214.61
16-06-2021,Italy,Milan,wind-gust,6,6.8,12.1,10.5,33.71
12-07-2021,Italy,Milan,wind-gust,48,0.5,12.7,7.1,114.04
15-11-2021,Italy,Milan,wind-gust,24,1.2,6.7,2.7,16.42
20-03-2021,Italy,Milan,wind-gust,52,0.3,16.4,5.1,232.53
31-07-2021,Italy,Milan,wind-gust,47,0.8,17.5,7.1,184.75
22-08-2021,Italy,Milan,wind-gust,48,0.2,15.2,5.3,186.11
05-03-2021,Italy,Milan,wind-gust,37,0.5,10.1,6.8,74.61
26-03-2021,Italy,Milan,wind-gust,56,0.1,13.1,4.5,116.89
16-01-2021,Italy,Milan,wind-gust,11,0.5,6,4.3,49.59
01-05-2021,Italy,Milan,wind-gust,44,0.2,15,7.3,147.19
03-07-2021,Italy,Milan,wind-gust,48,1.2,13,7,102.62
21-08-2021,Italy,Milan,wind-gust,48,0.2,10.3,4.5,87.58
06-09-2021,Italy,Milan,wind-gust,68,0.5,10.7,5.9,89.82
19-02-2021,Italy,Milan,wind-gust,7,0.2,3.5,1.5,21.16
19-04-2021,Italy,Milan,wind-gust,40,0.5,8.8,4.3,77.9
17-01-2021,Italy,Milan,wind-gust,13,0.2,8.7,5.2,93.84
10-02-2021,Italy,Milan,wind-gust,9,1.7,13.5,9.2,135.82
18-04-2021,Italy,Milan,wind-gust,50,0.1,11.6,4.4,179.43
20-08-2021,Italy,Milan,wind-gust,48,0.2,10.1,5.5,91.77
20-11-2021,Italy,Milan,wind-gust,24,1.5,6.5,3,19.58
01-01-2021,Italy,Milan,wind-gust,11,0.2,3,1.2,11
23-06-2021,Italy,Milan,wind-gust,26,2.6,11.2,8.1,85.95
14-11-2021,Italy,Milan,wind-gust,24,1.2,7.3,2.3,23.68
26-11-2021,Italy,Milan,wind-gust,24,1.2,7.7,4,28.97
06-01-2021,Italy,Milan,wind-gust,16,0.5,2.5,1,5.04
01-04-2021,Italy,Milan,wind-gust,18,1,13.7,5,166.96
14-06-2021,Italy,Milan,wind-gust,24,8.5,17.4,11.5,56.97
01-07-2021,Italy,Milan,wind-gust,44,0.3,20.8,7.5,269.4
15-08-2021,Italy,Milan,wind-gust,48,0.2,17.8,5,194.32
10-11-2021,Italy,Milan,wind-gust,24,0.2,6,1.7,19.25
08-03-2021,Italy,Milan,wind-gust,43,0.3,7.9,5.4,60.85
02-06-2021,Italy,Milan,wind-gust,24,5.2,13.3,10.2,46.91
01-09-2021,Italy,Milan,wind-gust,47,0.5,9.6,5.1,105.24
29-11-2021,Italy,Milan,wind-gust,24,1.5,18.7,6.2,449.49
05-04-2021,Italy,Milan,wind-gust,65,0.2,13.8,7.9,111.1
07-06-2021,Italy,Milan,wind-gust,24,3,11.3,4.4,41.54
22-07-2021,Italy,Milan,wind-gust,48,1,15.4,9.6,178.62
24-09-2021,Italy,Milan,wind-gust,50,0.1,15.2,4.5,161.84
06-03-2021,Italy,Milan,wind-gust,65,0.5,24.9,12.3,525.9
26-06-2021,Italy,Milan,wind-gust,48,0.5,13.6,6.5,143.68
17-08-2021,Italy,Milan,wind-gust,48,1.2,21,8.5,170.45
14-03-2021,Italy,Milan,wind-gust,58,1.2,28.8,13.8,765.09
12-04-2021,Italy,Milan,wind-gust,32,0.2,9.2,2,37.81
27-05-2021,Italy,Milan,wind-gust,24,4.8,12.1,9.1,41.15
03-06-2021,Italy,Milan,wind-gust,17,3,11.5,5,84.49
10-07-2021,Italy,Milan,wind-gust,47,0.2,9.8,5.6,87.96
02-12-2021,Italy,Milan,wind-gust,24,0.2,6,1.2,37.85
21-01-2021,Italy,Milan,wind-gust,5,0.2,0.5,0.5,0.27
24-04-2021,Italy,Milan,wind-gust,44,0.3,9.3,4,74.54
18-09-2021,Italy,Milan,wind-gust,72,0.7,10.3,5.3,75.38
22-02-2021,Italy,Milan,wind-gust,9,1,6.5,2,41.79
23-02-2021,Italy,Milan,wind-gust,8,0.2,3.2,1.5,11.69
18-05-2021,Italy,Milan,wind-gust,3,13.3,13.3,13.3,0
25-07-2021,Italy,Milan,wind-gust,47,0.2,24.5,9.8,280.7
18-08-2021,Italy,Milan,wind-gust,48,1.2,16.1,9.3,183.91
12-09-2021,Italy,Milan,wind-gust,59,0.2,8.5,4.1,74.05
29-04-2021,Italy,Milan,wind-gust,46,0.5,9.9,5.2,68.15
09-07-2021,Italy,Milan,wind-gust,48,0.2,16.6,7.2,186.34
17-02-2021,Italy,Milan,wind-gust,16,0.2,12.5,1.5,182.02
07-04-2021,Italy,Milan,wind-gust,65,0.2,24.4,10.7,565.93
24-08-2021,Italy,Milan,wind-gust,47,0.2,15,6.2,145.2
29-08-2021,Italy,Milan,wind-gust,47,0.5,12.4,6.6,126.83
27-02-2021,Italy,Milan,wind-gust,13,0.2,14.7,5.7,241.69
11-03-2021,Italy,Milan,wind-gust,24,0.1,6,0.5,15.43
02-05-2021,Italy,Milan,wind-gust,24,5.3,19.2,10.8,202.26
05-05-2021,Italy,Milan,wind-gust,24,3.8,11.5,6.6,52.89
09-06-2021,Italy,Milan,wind-gust,3,5,5,5,0
11-08-2021,Italy,Milan,wind-gust,46,0.2,9.7,4,70.21
15-02-2021,Italy,Milan,wind-gust,9,0.2,11,3.2,143.38
25-03-2021,Italy,Milan,wind-gust,47,0.6,10.8,5.8,64.11
25-08-2021,Italy,Milan,wind-gust,48,0.5,13.2,5.6,120.9
11-09-2021,Italy,Milan,wind-gust,70,0.1,8.5,2,80.54
03-11-2021,Italy,Milan,wind-gust,72,0.5,16,5.3,149.68
07-12-2021,Italy,Milan,wind-gust,6,1,2.3,1,2.9
21-03-2021,Italy,Milan,wind-gust,60,0.5,10.2,4.7,70.53
05-07-2021,Italy,Milan,wind-gust,48,1,10,4.5,57.24
05-08-2021,Italy,Milan,wind-gust,48,1.2,18.1,8.5,304.04
27-09-2021,Italy,Milan,wind-gust,59,0.2,7.4,2.5,41.73
30-12-2020,Italy,Milan,wind-gust,15,0.5,4.7,1.5,15.38
07-03-2021,Italy,Milan,wind-gust,44,0.1,7.7,3.7,56.04
13-03-2021,Italy,Milan,wind-gust,40,0.1,8.2,2.7,70.95
29-03-2021,Italy,Milan,wind-gust,48,0.2,9.3,4.2,79.19
27-04-2021,Italy,Milan,wind-gust,6,0.7,9.8,6.3,168.56
21-11-2021,Italy,Milan,wind-gust,24,1.7,8.2,3,50.82
27-01-2021,Italy,Milan,wind-gust,15,0.5,12,2.5,136.95
30-07-2021,Italy,Milan,wind-gust,48,0.1,13,4,142.8
22-09-2021,Italy,Milan,wind-gust,70,0.2,13.2,3.8,137.74
25-05-2021,Italy,Milan,wind-gust,4,8.7,8.7,8.7,0
11-01-2021,Italy,Milan,wind-gust,7,1,6,4.2,26
19-01-2021,Italy,Milan,wind-gust,15,0.5,3.5,1.1,8.55
04-04-2021,Italy,Milan,wind-gust,66,0.2,12.1,9.5,73.9
16-11-2021,Italy,Milan,wind-gust,23,0.2,5,2.2,28.22
15-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
04-04-2021,Italy,Milan,co,24,0.1,0.1,0.1,0
28-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
12-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
24-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
05-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
24-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
09-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
11-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
30-12-2020,Italy,Milan,co,72,0.1,0.1,0.1,0
31-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
14-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
19-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
06-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
17-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
27-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
06-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
10-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
14-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
25-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
30-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
15-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
03-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
30-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
01-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
20-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
13-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
14-05-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
31-07-2021,Italy,Milan,co,48,0.1,0.1,0.1,0
30-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
02-05-2021,Italy,Milan,co,48,0.1,0.1,0.1,0
29-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
07-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
25-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
10-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
19-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
25-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
16-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
08-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
16-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
23-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
24-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
13-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
28-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
09-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
17-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
26-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
02-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
21-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
07-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
17-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
01-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
01-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
02-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
08-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
23-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
27-05-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
15-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
28-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
04-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
17-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
22-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
11-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
13-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
13-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
16-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
05-05-2021,Italy,Milan,co,48,0.1,0.1,0.1,0
15-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
25-10-2021,Italy,Milan,co,24,0.1,0.1,0.1,0
26-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
09-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
21-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
23-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
24-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
16-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
04-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
14-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
16-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
19-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
11-05-2021,Italy,Milan,co,48,0.1,0.1,0.1,0
11-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
11-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
12-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
02-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
05-04-2021,Italy,Milan,co,24,0.1,0.1,0.1,0
12-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
10-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
01-08-2021,Italy,Milan,co,48,0.1,0.1,0.1,0
05-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
28-10-2021,Italy,Milan,co,24,0.1,0.1,0.1,0
31-10-2021,Italy,Milan,co,69,0.1,0.1,0.1,0
31-12-2020,Italy,Milan,co,72,0.1,0.1,0.1,0
06-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
01-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
18-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
06-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
27-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
10-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
03-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
05-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
24-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
13-05-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
30-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
23-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
02-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
04-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
13-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
19-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
15-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
20-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
14-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
27-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
02-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
06-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
11-04-2021,Italy,Milan,co,48,0.1,0.1,0.1,0
26-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
24-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
30-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
31-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
22-05-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
21-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
29-12-2020,Italy,Milan,co,72,0.1,0.1,0.1,0
15-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
25-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
09-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
30-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
05-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
05-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
16-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
22-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
22-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
02-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
13-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
18-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
18-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
03-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
11-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
21-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
15-05-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
01-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
27-10-2021,Italy,Milan,co,24,0.1,0.1,0.1,0
02-12-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
04-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
22-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
03-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
04-12-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
26-09-2021,Italy,Milan,co,48,0.1,0.1,0.1,0
17-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
27-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
09-05-2021,Italy,Milan,co,48,0.1,0.1,0.1,0
13-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
14-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
26-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
26-10-2021,Italy,Milan,co,24,0.1,0.1,0.1,0
07-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
06-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
20-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
11-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
23-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
04-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
14-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
24-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
28-03-2021,Italy,Milan,co,69,0.1,0.1,0.1,0
28-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
07-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
21-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
13-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
08-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
16-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
08-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
18-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
08-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
08-05-2021,Italy,Milan,co,48,0.1,0.1,0.1,0
17-05-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
09-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
07-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
28-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
14-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
25-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
27-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
31-08-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
28-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
17-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
30-05-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
08-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
10-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
26-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
04-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
07-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
20-07-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
31-05-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
11-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
19-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
20-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
08-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
07-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
20-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
10-05-2021,Italy,Milan,co,48,0.1,0.1,0.1,0
30-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
03-09-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
01-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
06-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
28-02-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
07-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
09-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
06-05-2021,Italy,Milan,co,48,0.1,0.1,0.1,0
19-03-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
15-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
28-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
29-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
07-01-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
22-04-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
19-06-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
25-05-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
28-05-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
30-10-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
06-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
15-11-2021,Italy,Milan,co,72,0.1,0.1,0.1,0
